node,fee,num_trans
021bbb8db00487ea8cc040533224f6bca1dae0b2aaf5489797eee16ebd2b6ad00b,11.66,11
03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,11.66,11
03deedbfee762a68a44d2587560507e513ac185908728aaf053ad4a3c096d8acb0,11.66,11
02e5353624ec2180f6fd1b584dea493b91f982764db8e2cf520a0f1d18cf0f9d7e,11.66,11
032271efcb35188ef00e3f28469a2bb18b50a5f2f325bd130bdac341af24e9b5f0,11.66,11
02a0bc43557fae6af7be8e3a29fdebda819e439bea9c0f8eb8ed6a0201f3471ca9,11.66,11
02de4ba1b08b2895bde816f012d4b4a5fdd797dfdf6443c28db183ca4a83043835,11.66,11
0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,11.47,37
024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,11.200000000000001,7
03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b,10.921,182
0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,10.82,20
020b939e5146cf4ead29e64e9dfe765277ad9c623d80160a2aca204f3ccd550567,10.64,19
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,10.63,67
0336bf99875b31ad9d78f2788d75bcb3deb52ff71ceac1ed96c5a6ff8aa3a429b3,10.600000000000001,10
0370cf2693c16b5dc1632ae69e4751a0a88fa8f5705d53cb4c9cf805e5ef57aa45,10.600000000000001,10
03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,10.600000000000001,10
02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,10.600000000000001,10
021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,10.600000000000001,10
03321fab5e3db6c378e23e9cceb522325dc4f6b0c68819944569128d34cba9cca3,10.600000000000001,10
026d9b9c8e55b435f117496e6a885fba7bf76530a5aa6f8f61304f84f9a31dda09,10.600000000000001,10
02c0b38022846c6b6f45b30031859ac7c5fb0c67ec8ed5cce8409c4b438c267ffe,10.600000000000001,10
0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,9.883,31
02d35ad6428b083d63575e3b0ce33e06c507910c131970b07dc194953b43a9794c,9.600000000000001,6
03a46be38d068c2bc5af3fc13da840790ed5643f3d6d27e5e34d67ed2aec16ce67,9.600000000000001,6
02b63f62d2109b05deb45d18dde6c829d1df4825dfc104f858e5ec165bc6b11690,9.540000000000001,9
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,9.540000000000001,9
02f9c7deb297e32fc3d3d55f336176055cd667a2fada0bd5663e7413e1aba55b86,9.540000000000001,9
0388a2cd707ac944a2b0c8adbf67c4a313d24b6dc2ab2baba842f9a9eecf925131,9.540000000000001,60
0246eaf6812013fb860306943f79a0e4fdc5971d5efaeb3cd58049545803bfb491,9.540000000000001,9
03021c5f5f57322740e4ee6936452add19dc7ea7ccf90635f95119ab82a62ae268,9.540000000000001,9
02a15d043069892b1f93bdf4bf0160447afd61f7f23548bf1c56d92fd9744281e6,9.540000000000001,9
0204e5a5ff14b090c1210cb99e7e616f840e0ef1b08fc9a268d13b7a2e5e997845,9.540000000000001,9
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,9.540000000000001,9
02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,9.540000000000001,9
03f9ceb115a119594b4688ceed35feb80f33a3dd0f5cf688a7493c1a7217633931,9.540000000000001,9
02cb2677db78e50a6d178092bf8c9b1f0e7d4b9a2bed918bc3f276c89c1649ba5b,9.540000000000001,9
03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,9.540000000000001,9
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,9.523,44
03efccf2c383d7bf340da9a3f02e2c23104a0e4fe8ac1a880c8e2dc92fbdacd9df,9.196,4
020327bbd6b7ebf577a041e24cbdc0b3ddb6ec4a2ec89e271260fc9d6fbaccc80a,8.56,7
03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f,8.52,142
0204a2b95b4c208383d7f02e741a8bfd5b5b7e8bea8d1543b1255da8342d9f2c6b,8.48,8
02d98ee97760aba8124606c177d0e4c246fc6cd7bd8f8bd3857f20805a62ecbc26,8.48,8
023b7dba0075975778c820a56a157de5eed67e988e6c7edd723af73ad20e4463ed,8.48,8
0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,8.48,8
030a4f1cb85c463a4115b78900f0159192f033324c12c88aec931b16b27abe22ad,8.48,8
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,8.48,8
032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,8.48,8
02ec7ef744397834c3015fc6486ef9d5d51820fddd42d951165f74b3af23591f17,8.48,8
026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,8.48,8
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,8.48,8
0267586e510d80fab314fbfa091f383b775646e7a87bc9ed8cd59bcded50405d6a,8.48,8
022f3bfa1de8491bad95ea018b17d47efbfe713cd2da59ad5fc380198612b8954a,8.48,8
021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9,8.48,8
03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,8.34,39
03939ff69d65a13c4bb2585042e7eb7e75a7c77289ab5794d1b973721d86c6839c,8.0,5
024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,8.0,5
03e81a5b8af31bc00a1c1c08419d3272b4982db02feafd739904df2edfcbdf6f7e,8.0,5
024655b768ef40951b20053a5c4b951606d4d86085d51238f2c67c7dec29c792ca,8.0,5
02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,8.0,5
02c1ac5cee87e4f40f24ea4560ab0e63f398ef5fb630cf50a0e2f638ce51e3169e,8.0,5
02f40890af885da4673f0ee9725ee74bb2c66d6491cc4334056a2701057993e61d,7.840000000000001,14
0283065d6d5b1fbeaa1f21e62755b4b834c4fabd2765d9522f5a79ec216fec3013,7.813,13
028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,7.800000000000001,30
029afc726a18abc8dc75ef6c9ed34354c275261086597d98067dd972bd72965943,7.42,7
03c7abcf7ef3d212faf3b48bc527bbd4e285579f71739d7be9ffeefbd5486a1727,7.42,7
0232dfb488b67c20883a1dbf32aa0b65f326cbc0cd6cef424db7acfb7f514aff0d,7.42,7
02d7cf25ef92bd4dfb6aa9a0e7d955a1225c5f168328b771c6d194fec359302d30,7.42,7
03f259a1908e98d3b618c79581e0ee04295a55e2d61e609db40f4e6f38c526a46a,7.42,7
02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99,7.42,7
03f38829a9b9131e3a0887ca21fd042f2d07bd7f151fffefcc3d1585f24c1b3e7e,7.0,1
023c1f3d0efc623da2829a41426b324245133f99840363435c2e98086de3494bb7,7.0,1
031c9a7f2243a1aaa88ea00665760cf8e74a4614d9657316b992dc350d624b22d4,7.0,1
02a5c7b9a2be3ab3d8c1647f991bf5f0757651a0b92f4133dc31e52b3315881adf,7.0,1
037824abf26b48bd8b754273b2781fbc27733f4262c8e0f6147b8603b91e309b0b,7.0,1
031a1d89bae752c071fcdac24ecc00059a4fbb583ed15003d09aa94c8fd6242af3,7.0,1
03f8ab9b7496be92ce370e0224661d5d2de80bca8f505d66f1226d0e6002007d2a,7.0,1
02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,6.771,111
02c58cabc78496cb847adbe4af654b2b0b94c54aa829840edde7777897a57e9db3,6.71,11
032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,6.4,4
032b98bbdd48ca00300a627355900521c9302e6df363186a74e43213bcd3f781b2,6.4,4
03301e633b25d769377bf75ce6b6ed2ec570270bc06c8c02bf33c5bd2aa47da098,6.4,4
039d510570ab6e65fc8fb1f9ada5b63dc0f703a8d7dbde2fc11fb6f1e5810f6bbb,6.4,10
03f456e8c3479654da4498b64c1aa80656a33561d52f3444f5930f5c4a410a6fb6,6.36,6
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,6.36,6
022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d,6.36,6
02b8db36a01866d78cba98109886495f3c13c4b3668a8328b582a0c4fa460b4e8d,6.36,6
02ab9dabbf646626d32863e9dc81560e48681d2a49e0da3fbb4b4df11a58cc0fd3,6.36,6
027e8a9c0afcf99078d71b97fd53d53968ac376f9e1320337e352269c8bcc42b61,6.36,6
03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,6.36,6
03c80be3937717b502e66dc6cf8ba2881c9e68a8398bfa08c2866babfc88a729f3,6.36,6
03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7,6.36,6
03a8334aba5660e241468e2f0deb2526bfd50d0e3fe808d882913e39094dc1a028,6.36,6
02d87c093848fcc3d36d42d0dd0c44eb6dda033f399783a6a78d93408bf4227851,6.36,6
03e0114d95ad6e7bc8bb8602fc27d44105527252952ae2aac197883b661d7c8153,6.36,6
034a0fa8e6d83688f3e19c2bcb93fb9d6f366d6c937dbc3c744cb21db6e093958b,6.36,6
024844abb8efc3262539fffb66cbb46282324894212a13bb5b4c7cae96744e5a97,6.36,6
02f24b1e34fd87719377d6aa74864988e23d7b0c80dc6a631f7afd3979fb09949e,6.36,6
02628d8e2f33869db7417c8da48947d441dcd839e0a3ce5e91f9c790d1131cf9f7,6.36,6
0320e5b9f19a1c4dc22ebb751d757eaa5843262cd55a0f1b0d13cb5d445c5c78ae,6.36,6
032a438e14dde2082aefd287d52664d3ac99c395a99d5e6a87f38778515fad75f7,6.36,6
03f78684b49e125d73c1801b3529f7d663f08ae7e1dd5db416fe69d9cb47b1c50f,5.98,8
035ee4232e84202c4c7a70f479beba74a424b7ee6235123400071844fa2efedd7e,5.6000000000000005,10
03f09c85dae5712b682d28bf2bf558102f3e5a6d27ba2a1daf8da49984c8ca53b7,5.3999999999999995,90
020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,5.353,55
03a6f9139dafd65a9ea12abeb0d11a46301b116992fef4f8064f0d1d415e14736e,5.300000000000001,5
02964c50e89786896df7e5d10d7bb6995b0bbdaf891ff24fbcc52b75aae544e514,5.300000000000001,5
031e47777e35627e1018bc886ee24f81633a54527cfce24df0183a8fee7b3a24ef,5.300000000000001,5
03728053580578793c83d47f235b187f513dcddda4135e7764f53e40c6d2adea69,5.300000000000001,5
025537b1ae30299f02714199843650b58adf2ff59a013e40e56bb1330fefbe99df,5.300000000000001,5
0314dc1c496290a33f8fba3e78332418b1c136d9fb2a14d4a181e3cc9a653ee2f8,5.300000000000001,5
027a0eaffb8e103f9059d2d40b7c2d8993affc169168ca1808f752ee36ccf196ee,5.300000000000001,5
02df6d3454bc4c0cdd9b6e5f04451f53c48d22300d3066cf4a8fb49effd025c0af,5.300000000000001,5
03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,5.300000000000001,5
03e5df5eb4e8164c16d4dcc4d3a5bf9d4382036f758081b89c6825076d766426c0,5.300000000000001,5
03f6909c9c7f32df56567e7b8169c58dde716d341dc714b1596e3f4d5d647476d1,5.300000000000001,5
020de548b86e373e795e37343c9ef6f972d45ade479cc71ed5a9a7dac2588d0a37,5.300000000000001,5
03d13612439b12fa96583ab294461e07837729769cb62d3e9f792a0a3dbb18f6d4,5.300000000000001,5
0348eb55a7cd2332c3bcf5cf1bd81732d96d99caa56290de57eb02fac3c997d217,5.300000000000001,5
028b3ba3aa14be49e5096758c2b062114251eafd9a3dec502c64f3f079322672cb,5.300000000000001,5
03cfea6e01d8735d29863d0ecc0f637e5da25c3afb1894e6cb1c25cc9c52dbceef,5.300000000000001,5
038b36a43c38f75cd15bb25394f1cd162f717df005585229182e62620db9d3f3ea,5.300000000000001,5
0384cbcc619ed15a7b0d3ef1dabb7adf554ed58ce93ef3fb82bafd046e82f4fb97,5.300000000000001,5
03f006cd6c04920a63902df45be3baa4e7df82eed9c1e7f46e8441d57199682fa3,5.300000000000001,5
03ed88bb37c8c53c509d9a355e5a103614ebd30c98b7895ea4ccaddee262db190d,5.300000000000001,5
038118e0490f8d3df07b6bdc5e7034dee90d769012764d31bfeb167269866824f0,5.295,5
036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,5.1899999999999995,13
02e389d861acd9d6f5700c99c6c33dd4460d6f1e2f6ba89d1f4f36be85fc60f8d7,5.12,16
0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,4.86,31
037db7ce71ef503ed0e45aacbd346f3b1af40122d1d0eeb52d574711bb9a5bcf5f,4.800000000000001,3
03f810ac5ca2edf9e7908b4edf98411a26b555d8aee6b1c9a0a5ad62b9359aa546,4.800000000000001,3
034955913a44e335be62b4e9ee33be036f72d150302163d2cd02ae6546ce9ce899,4.6000000000000005,46
03f163a59b2929b4b515d9dfd558f15ce23e95eadc109de013e6f7080d24644be2,4.260999999999999,7
0398212beaa280eabc2223dcacf248496c59195fea23a7684888cb948baa9f38e6,4.24,4
02282cfc83d4e4ac088a654184be62d7de0be6298e83af39431f9598c8c5631c09,4.24,4
032c4b954f0f171b694b5e8e8323589e54196b48cf2efc27692513a360cb11d76f,4.24,4
03d5f864a400e9ffcaaba18ce9c51ba266ef96a5d764e732197575b3bc7ae85a1a,4.24,4
03487fa0212243e20cb6504d5b93a144d0bc4d83d3d8a083691037a8892f9e5522,4.24,4
036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,4.24,4
031ac677972619e8e0a1b40593e01b04280dc4a18a7a9b5cb7c6e8e2673e31f644,4.24,4
0330f0afe893e809d8790b26b40d9353f586ef0894d4ae704d06be24538c030457,4.24,4
024cb8d75de288f7b4f36acc8877c98dd48e5174fe8db35a9c2331dc8ed76dd204,4.24,4
0349e1165104b5606b94fa8e11499106f8e66526b497dcad6cc22d64987b0808e0,4.24,4
02a3f6b694fb61c9211652340e5a5b0eeccad88701879ed1020ce5dd476c3e9691,4.24,4
03aab2f1cc92dd1ab8e5052e796b87e01ff1a2005805ac5608075cd0b2b5c58428,4.24,4
02b4cb8be9077c3b14d6aa575bc94adbc0e08f9f2dedfbc5774ded9095079740f0,4.24,4
03de5163824c2174f0f0094217dac8095800e5e421c4d70a236853523d820f3e77,4.24,4
0354fcd9f1554f3505238e1b3c29223868953730c30b6565ad482dc31e90bcfa93,4.24,4
02ae3c06f6db6a87ea874ef7ba86c87ab0041eabf6d8be0594582505b1fd5d7ee8,4.24,4
0292e8060da527f77be1db34a2a9f0b0baf158094e7424970806d5c9f90f4db312,4.24,4
037adcc69c3bc426516184dede4078dfa81a0d8131ae95b37d90e68edc89731f41,4.24,4
026ba4fea7ba82e578ce294bd168daa25f7950db0409c15145036f25c905ccfd9a,4.24,4
02ee8c98a78d8061f6c9c09a9b36b05e02e03736609ea5e5eb8afdcd7f7163c50f,4.24,4
030043d0a2cfb69d80867094eb030f8abde7a5dc36e1a0faece73e614cf779bde8,4.24,4
024a8228d764091fce2ed67e1a7404f83e38ea3c7cb42030a2789e73cf3b341365,4.199999999999999,3
03ae56e5cc4edb357407727d52372a6bee32bc870802b0888961b01b49625a1815,4.08,68
02cca6c5c966fcf61d121e3a70e03a1cd9eeeea024b26ea666ce974d43b242e636,3.9000000000000004,3
025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,3.72,3
02ccf167c482cbcd41c9a3ff3fe05504368db8911319d7851186b097a509d912c0,3.66,11
037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,3.6599999999999997,61
03c4bb19c3a388d790968328b0f0d187a1a28597d3ad082200a47baadfdb6aee8d,3.6149999999999998,15
03952f8756c036669440e06c782c7f21732886ccf04052e0e6e792f8f5a490f6aa,3.355,55
029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,3.3400000000000003,14
032b12c7415455a1000c43a56ac21dd72472e62ca7dc456f4a66bb8463bf8bfed1,3.294,54
023216c5b9a54b6179645c76b279ae267f3c6b2379b9f305d57c75065006a8e5bd,3.233,53
028b2c9ed9427b31db21ed75eac119b040cf3e9bdbfaa378cde8561cf1274b4228,3.2190000000000003,3
027c3b1cc5a649d5f6f7be2d591e34c37dc146fbed54d7f4c85898f9330107fe1c,3.2,2
031ad40e94278c0f90284831a4335cf59d17e5de12c249e7ecb3c2a4901fc435b1,3.2,2
03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,3.2,2
035aef5661e1a6e370db60dc0455796800afd5b51fbc12a0a8b34836b15f5d7ef6,3.2,2
038d0543c2f838fc6229bd7b80df46d8bad9f30c874ee3ac4578c4ce6f57956f08,3.2,2
032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,3.18,3
